id,brand,line_id,color_no,color_name,image_url,pattern_id,pattern_url,pc_season,review_count,L,a,b,hue,saturation,brightness,pigmentation,girly,makeup_intensity,konare,sweetness,korean,notes,status,spatial_spread,bg_adjacency,aspect,is_container,line_category
rmd_milktea_velvet_05,rom&nd,milktea_velvet,5,バニラティー,https://cloudflare.lipscosme.com/image/bc697403dbd41ce1d1d5937e-1659314170.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347787,https://lipscosme.com/product_patterns/347787,イエベ秋,,23.90,34.01,27.31,,,,,,,,,,"sat=0.84, hue=8°, size=0.63, edge=0.00, spread=0.165, adj=0.03, aspect=0.84, container=False",auto_high,0.1654,0.0256,0.841,False,velvet
rmd_milktea_velvet_06,rom&nd,milktea_velvet,6,ジャスミンティー,https://cloudflare.lipscosme.com/image/bd4cf0a7c7d9eee1b26d42d9-1659314188.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347788,https://lipscosme.com/product_patterns/347788,イエベ秋,,19.58,35.54,23.11,,,,,,,,,,"sat=0.84, hue=360°, size=0.63, edge=0.00, spread=0.165, adj=0.03, aspect=0.86, container=False",auto_high,0.1647,0.0312,0.856,False,velvet
rmd_milktea_velvet_07,rom&nd,milktea_velvet,7,ローズティー,https://cloudflare.lipscosme.com/image/9c4e77c1d18014f518493d1e-1659314203.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347789,https://lipscosme.com/product_patterns/347789,イエベ秋,,22.67,28.51,16.23,,,,,,,,,,"sat=0.67, hue=2°, size=0.62, edge=0.00, spread=0.163, adj=0.03, aspect=0.86, container=False",auto_high,0.1634,0.0311,0.865,False,velvet
rmd_milktea_velvet_08,rom&nd,milktea_velvet,8,アールグレイティー,https://cloudflare.lipscosme.com/image/4108667cf39b6b67a11d756c-1659314230.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347790,https://lipscosme.com/product_patterns/347790,"イエベ秋,ブルベ冬",,17.84,24.71,14.67,,,,,,,,,,"sat=0.70, hue=3°, size=0.64, edge=0.00, spread=0.166, adj=0.03, aspect=0.86, container=False",auto_high,0.1658,0.0335,0.862,False,velvet
rmd_milktea_velvet_09,rom&nd,milktea_velvet,9,ブラックティー,https://cloudflare.lipscosme.com/image/c8938be043f62371a4cad8d6-1659314249.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347791,https://lipscosme.com/product_patterns/347791,ブルベ冬,,13.82,24.35,12.46,,,,,,,,,,"sat=0.74, hue=358°, size=0.57, edge=0.00, spread=0.189, adj=0.13, aspect=0.98, container=False",auto_high,0.1892,0.1341,0.985,False,velvet
rmd_juicy_lasting_01,rom&nd,juicy_lasting,1,ジューシーオー(JUCY OH),https://cloudflare.lipscosme.com/image/5542cb709217887658863dd7-1564987934.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166930,https://lipscosme.com/product_patterns/166930,"イエベ春,イエベ秋",,63.44,44.53,48.87,,,,,,,,,,"sat=0.72, hue=17°, size=0.25, edge=0.04, spread=0.150, adj=0.00, aspect=1.15, container=False",auto_low,0.1504,0.0003,1.147,False,tint
rmd_juicy_lasting_02,rom&nd,juicy_lasting,2,ルビーレッド(RUBY RED),https://cloudflare.lipscosme.com/image/b15d7f3a361de5661cc10f83-1564987976.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166934,https://lipscosme.com/product_patterns/166934,"イエベ秋,イエベ春,ブルベ冬",,54.04,68.68,52.50,,,,,,,,,,"sat=0.83, hue=4°, size=0.24, edge=0.04, spread=0.147, adj=0.00, aspect=1.14, container=False",auto_low,0.1475,0.0000,1.144,False,tint
rmd_juicy_lasting_03,rom&nd,juicy_lasting,3,サマーセント(SUMMERSCENT),https://cloudflare.lipscosme.com/image/d6eea780ac96d68c93ae0f32-1564988017.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166937,https://lipscosme.com/product_patterns/166937,"ブルベ冬,イエベ・ブルベ問わず",,50.71,75.31,51.22,,,,,,,,,,"sat=0.92, hue=355°, size=0.28, edge=0.04, spread=0.148, adj=0.00, aspect=1.16, container=False",auto_low,0.1476,0.0000,1.157,False,tint
rmd_juicy_lasting_04,rom&nd,juicy_lasting,4,ドラゴンピンク(DRAGON PINK),https://cloudflare.lipscosme.com/image/423619d3a5d7f6b64337bf91-1564988097.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166940,https://lipscosme.com/product_patterns/166940,"イエベ・ブルベ問わず,イエベ春",,54.53,78.10,4.74,,,,,,,,,,"sat=0.84, hue=335°, size=0.28, edge=0.04, spread=0.147, adj=0.00, aspect=1.15, container=False",auto_low,0.1465,0.0000,1.154,False,tint
rmd_juicy_lasting_05,rom&nd,juicy_lasting,5,ピーチミー(PEACH ME),https://cloudflare.lipscosme.com/image/912614ff00b3713469d44175-1564988132.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166942,https://lipscosme.com/product_patterns/166942,"イエベ春,ブルベ夏,ブルベ冬",,63.00,56.41,19.95,,,,,,,,,,"sat=0.58, hue=354°, size=0.30, edge=0.04, spread=0.147, adj=0.00, aspect=1.32, container=False",auto_high,0.1471,0.0000,1.323,False,tint
rmd_juicy_lasting_06,rom&nd,juicy_lasting,6,フィグフィグ(FIGFIG),https://cloudflare.lipscosme.com/image/deed6992d13ced2e2911caaf-1586486360.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166943,https://lipscosme.com/product_patterns/166943,"ブルベ夏,ブルベ冬,イエベ秋",,46.52,66.38,25.58,,,,,,,,,,"sat=0.83, hue=348°, size=0.37, edge=0.03, spread=0.198, adj=0.01, aspect=1.60, container=False",auto_high,0.1983,0.0054,1.596,False,tint
rmd_juicy_lasting_07,rom&nd,juicy_lasting,7,ジュジュブ(JUJUBE),https://cloudflare.lipscosme.com/image/71d4f75d8b6024f8b31d4122-1586486752.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166945,https://lipscosme.com/product_patterns/166945,"イエベ秋,イエベ春",,50.16,61.41,43.64,,,,,,,,,,"sat=0.78, hue=4°, size=0.39, edge=0.03, spread=0.198, adj=0.01, aspect=1.58, container=False",auto_high,0.1980,0.0053,1.579,False,tint
rmd_juicy_lasting_08,rom&nd,juicy_lasting,8,アップルブラウン(APPLE BROWN),https://cloudflare.lipscosme.com/image/f55204b6e6acfda2ccbd9f78-1586486923.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166946,https://lipscosme.com/product_patterns/166946,"イエベ秋,イエベ春",,54.37,49.48,49.84,,,,,,,,,,"sat=0.80, hue=15°, size=0.48, edge=0.03, spread=0.218, adj=0.00, aspect=1.54, container=False",auto_high,0.2177,0.0005,1.537,False,tint
rmd_juicy_lasting_09,rom&nd,juicy_lasting,9,ライチコーラル(LITCHI CORAL),https://cloudflare.lipscosme.com/image/1f87fc08c9741b7d764057c9-1564988593.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166947,https://lipscosme.com/product_patterns/166947,"イエベ春,イエベ秋",,49.45,54.36,20.62,,,,,,,,,,"sat=0.66, hue=353°, size=0.30, edge=0.04, spread=0.152, adj=0.00, aspect=1.21, container=False",auto_low,0.1516,0.0000,1.207,False,tint
rmd_juicy_lasting_10,rom&nd,juicy_lasting,10,ヌーディピーナッツ(NUDY PEANUT),https://cloudflare.lipscosme.com/image/789eafab5fec99e8cfd3b451-1601885688.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,196739,https://lipscosme.com/product_patterns/196739,"イエベ秋,イエベ春",,48.31,42.24,34.93,,,,,,,,,,"sat=0.69, hue=10°, size=0.25, edge=0.04, spread=0.220, adj=0.00, aspect=1.14, container=False",auto_low,0.2203,0.0000,1.140,False,tint
rmd_juicy_lasting_11,rom&nd,juicy_lasting,11,ピンクパンプキン(PINK PUMPKIN),https://cloudflare.lipscosme.com/image/38636cae0ca6f5ba62a79788-1586487063.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,196359,https://lipscosme.com/product_patterns/196359,"イエベ春,イエベ秋",,54.83,57.51,39.12,,,,,,,,,,"sat=0.71, hue=4°, size=0.38, edge=0.03, spread=0.198, adj=0.00, aspect=1.59, container=False",auto_high,0.1981,0.0037,1.587,False,tint
rmd_juicy_lasting_12,rom&nd,juicy_lasting,12,チェリーボム(CHERRY BONB),https://cloudflare.lipscosme.com/image/a86cd3c671fb8bd9a88f5e24-1603885460.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,218087,https://lipscosme.com/product_patterns/218087,"ブルベ冬,イエベ秋",,29.48,44.32,17.86,,,,,,,,,,"sat=0.79, hue=351°, size=0.29, edge=0.04, spread=0.212, adj=0.00, aspect=1.21, container=False",auto_low,0.2119,0.0025,1.208,False,tint
rmd_juicy_lasting_13,rom&nd,juicy_lasting,13,イートドトリ(EAT DOTORI),https://cloudflare.lipscosme.com/image/11d2d71d39c8311f0c025e66-1586487109.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,196360,https://lipscosme.com/product_patterns/196360,"イエベ秋,イエベ春,イエベ・ブルベ問わず",,46.25,53.85,44.74,,,,,,,,,,"sat=0.82, hue=9°, size=0.37, edge=0.03, spread=0.195, adj=0.00, aspect=1.54, container=False",auto_high,0.1949,0.0007,1.544,False,tint
rmd_juicy_lasting_14,rom&nd,juicy_lasting,14,ベリーショット(BERRY SHOT),https://cloudflare.lipscosme.com/image/b1b21dd67e9e690afdac56b6-1601885431.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,213601,https://lipscosme.com/product_patterns/213601,"イエベ春,イエベ・ブルベ問わず,ブルベ冬,ブルベ夏",,34.86,56.44,30.45,,,,,,,,,,"sat=0.91, hue=351°, size=0.31, edge=0.04, spread=0.225, adj=0.00, aspect=1.17, container=False",auto_high,0.2251,0.0000,1.170,False,tint
rmd_juicy_lasting_15,rom&nd,juicy_lasting,15,ファンキーメロン(FUNKY MELON),https://cloudflare.lipscosme.com/image/0c2654a9ba0fe860bd86cb58-1601885311.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,213603,https://lipscosme.com/product_patterns/213603,"ブルベ冬,ブルベ夏,イエベ秋,イエベ春",,41.28,53.65,10.49,,,,,,,,,,"sat=0.73, hue=344°, size=0.27, edge=0.04, spread=0.214, adj=0.02, aspect=1.12, container=False",auto_low,0.2140,0.0169,1.118,False,tint
rmd_juicy_lasting_16,rom&nd,juicy_lasting,16,コルニソーダ(CORNI SODA),https://cloudflare.lipscosme.com/image/a53d4038f728fc7f6edd775d-1601885359.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,213594,https://lipscosme.com/product_patterns/213594,"イエベ秋,イエベ春,ブルベ冬",,29.69,46.50,28.48,,,,,,,,,,"sat=0.83, hue=358°, size=0.33, edge=0.04, spread=0.227, adj=0.00, aspect=1.13, container=False",auto_high,0.2273,0.0024,1.132,False,tint
rmd_juicy_lasting_17,rom&nd,juicy_lasting,17,プラムコーク(PLUM COKE),https://cloudflare.lipscosme.com/image/f42fcbcba91380f4406ef1bf-1601885388.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,213595,https://lipscosme.com/product_patterns/213595,"ブルベ冬,ブルベ夏",,14.58,31.40,7.79,,,,,,,,,,"sat=0.88, hue=344°, size=0.45, edge=0.04, spread=0.220, adj=0.14, aspect=1.11, container=False",auto_high,0.2198,0.1371,1.111,False,tint
rmd_juicy_lasting_18,rom&nd,juicy_lasting,18,マルドピーチ(MULLED PEACH),https://cloudflare.lipscosme.com/image/a037ea07673dbd5b8fb63093-1607592615.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,218083,https://lipscosme.com/product_patterns/218083,"ブルベ夏,イエベ春,ブルベ冬",,45.98,32.44,11.02,,,,,,,,,,"sat=0.47, hue=355°, size=0.28, edge=0.04, spread=0.224, adj=0.01, aspect=1.16, container=False",auto_low,0.2236,0.0129,1.162,False,tint
rmd_juicy_lasting_19,rom&nd,juicy_lasting,19,アーモンドローズ(ALMAND ROSE),https://cloudflare.lipscosme.com/image/4f407168b43bedb0ab149103-1675064827.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,218084,https://lipscosme.com/product_patterns/218084,"ブルベ夏,ブルベ冬,イエベ秋",,38.14,32.36,10.96,,,,,,,,,,"sat=0.53, hue=354°, size=0.30, edge=0.04, spread=0.193, adj=0.01, aspect=1.12, container=False",auto_high,0.1933,0.0094,1.121,False,tint
rmd_juicy_lasting_20,rom&nd,juicy_lasting,20,ダークココナッツ(DARK COCONUT),https://cloudflare.lipscosme.com/image/42b911d58c3026edfdcb68ea-1607592719.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,218085,https://lipscosme.com/product_patterns/218085,"イエベ秋,ブルベ冬",,20.01,21.71,14.19,,,,,,,,,,"sat=0.65, hue=6°, size=0.27, edge=0.04, spread=0.231, adj=0.13, aspect=1.15, container=False",auto_low,0.2307,0.1323,1.148,False,tint
rmd_juicy_lasting_21,rom&nd,juicy_lasting,21,ディープサングリア(DEEP SANGRIA),https://cloudflare.lipscosme.com/image/7ba62d5c6d808571064af5d9-1607513215.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,218086,https://lipscosme.com/product_patterns/218086,"ブルベ冬,イエベ春,イエベ秋",,16.00,28.71,12.96,,,,,,,,,,"sat=0.78, hue=354°, size=0.35, edge=0.04, spread=0.228, adj=0.10, aspect=1.14, container=False",auto_high,0.2283,0.0978,1.140,False,tint
rmd_juicy_lasting_22,rom&nd,juicy_lasting,22,ポメロスキン(POMELO SKIN),https://cloudflare.lipscosme.com/image/07738b6ec17d85d2d417de1b-1675060810.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233625,https://lipscosme.com/product_patterns/233625,"イエベ春,イエベ秋",,53.74,34.89,24.99,,,,,,,,,,"sat=0.55, hue=9°, size=0.22, edge=0.03, spread=0.204, adj=0.00, aspect=1.16, container=False",auto_low,0.2036,0.0025,1.160,False,tint
rmd_juicy_lasting_23,rom&nd,juicy_lasting,23,ヌカダミア(NUCADAMIA),https://cloudflare.lipscosme.com/image/cd521586a767fbbb611b4b8c-1710472918.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233626,https://lipscosme.com/product_patterns/233626,"イエベ秋,イエベ春",,54.58,38.93,20.45,,,,,,,,,,"sat=0.51, hue=2°, size=0.16, edge=0.04, spread=0.173, adj=0.03, aspect=1.09, container=False",auto_low,0.1731,0.0328,1.087,False,tint
rmd_juicy_lasting_24,rom&nd,juicy_lasting,24,ピーリングエンドゥ(PEELING ANGDOO),https://cloudflare.lipscosme.com/image/bbc6ab31609ffd37ed914a41-1710472926.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233627,https://lipscosme.com/product_patterns/233627,"ブルベ夏,ブルベ冬",,42.31,44.55,19.29,,,,,,,,,,"sat=0.63, hue=356°, size=0.21, edge=0.04, spread=0.186, adj=0.02, aspect=1.09, container=False",auto_low,0.1863,0.0208,1.095,False,tint
rmd_juicy_lasting_25,rom&nd,juicy_lasting,25,ベアグレープ(BARE GRAPE),https://cloudflare.lipscosme.com/image/14031bdc9aed10777503dae8-1675059816.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233628,https://lipscosme.com/product_patterns/233628,"ブルベ夏,ブルベ冬",,52.14,47.40,10.12,,,,,,,,,,"sat=0.57, hue=348°, size=0.18, edge=0.03, spread=0.204, adj=0.00, aspect=1.07, container=False",auto_low,0.2041,0.0007,1.070,False,tint
rmd_juicy_lasting_26,rom&nd,juicy_lasting,26,ベリーベリーピンク(VERY BERRY PINK),https://cloudflare.lipscosme.com/image/f54f02e533e0a1f060146993-1631632689.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,241055,https://lipscosme.com/product_patterns/241055,"ブルベ夏,ブルベ冬",,58.15,72.48,-2.52,,,,,,,,,,"sat=0.72, hue=334°, size=0.17, edge=0.03, spread=0.175, adj=0.00, aspect=0.83, container=False",auto_low,0.1749,0.0000,0.834,False,tint
rmd_juicy_lasting_27,rom&nd,juicy_lasting,27,ピンクポプシクル(PINK POPSICLE),https://cloudflare.lipscosme.com/image/06ed4eab0102c0e074fc6e9c-1631632753.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,241056,https://lipscosme.com/product_patterns/241056,"ブルベ冬,ブルベ夏",,50.79,74.64,3.47,,,,,,,,,,"sat=0.86, hue=334°, size=0.16, edge=0.03, spread=0.182, adj=0.00, aspect=1.02, container=False",auto_low,0.1817,0.0000,1.022,False,tint
rmd_juicy_lasting_28,rom&nd,juicy_lasting,28,ベアフィグ(BARE FIG),https://cloudflare.lipscosme.com/image/4177f7d41542db053ef2d338-1667098561.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,348990,https://lipscosme.com/product_patterns/348990,"ブルベ夏,ブルベ冬,イエベ春",,55.94,49.03,3.96,,,,,,,,,,"sat=0.55, hue=343°, size=0.23, edge=0.02, spread=0.165, adj=0.00, aspect=0.97, container=False",auto_low,0.1651,0.0040,0.974,False,tint
rmd_juicy_lasting_29,rom&nd,juicy_lasting,29,パパイヤジャム(PAPAYA JAM),https://cloudflare.lipscosme.com/image/fa60ac57ff0ce1a1d3911b66-1667098597.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,348991,https://lipscosme.com/product_patterns/348991,イエベ春,,55.33,46.92,34.10,,,,,,,,,,"sat=0.65, hue=8°, size=0.24, edge=0.01, spread=0.149, adj=0.00, aspect=0.87, container=False",auto_low,0.1493,0.0014,0.873,False,tint
rmd_juicy_lasting_31,rom&nd,juicy_lasting,31,ベアアプリコット(BARE APRICOT),https://cloudflare.lipscosme.com/image/55bbedfb5c000d9faa1f1b00-1691550345.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,372495,https://lipscosme.com/product_patterns/372495,イエベ春,,79.55,28.22,8.84,,,,,,,,,,"sat=0.30, hue=356°, size=0.20, edge=0.02, spread=0.157, adj=0.05, aspect=1.26, container=False",auto_low,0.1570,0.0466,1.260,False,tint
